ID_Pedido,Produto,Categoria,Data,Quantidade,Valor Unitário,Localidade
319614,Macarrão,Alimentos,2024-04-08,35,22.86,Centro-Oeste
802142,Carne,Carnes,2024-06-21,49,122.29,Centro-Oeste
161300,Café,Alimentos,2024-05-16,13,18.53,Sul
936612,Detergente,Limpeza,2024-02-22,36,35.49,Sul
967383,Leite,Alimentos,2023-11-26,31,13.68,Norte
692919,Leite,Alimentos,2023-08-11,19,18.61,Norte
788233,Sabão em Pó,Limpeza,2024-04-25,43,13.66,Centro-Oeste
195518,Banana,Hortifruti,2023-10-24,41,3.94,Nordeste
167159,Feijão,Alimentos,2024-04-16,19,23.5,Sul
839104,Azeite,Alimentos,2024-07-06,49,22.6,Nordeste
556937,Leite,Alimentos,2022-12-11,30,15.03,Sudeste
716078,Arroz,Alimentos,2024-10-08,27,4.95,Sul
853207,Banana,Hortifruti,2023-04-30,29,13.93,Sul
486183,Sabão em Pó,Limpeza,2023-09-04,27,24.9,Nordeste
985284,Azeite,Alimentos,2023-02-18,24,10.8,Sudeste
166459,Laranja,Hortifruti,2023-12-26,42,1.2,Centro-Oeste
719855,Detergente,Limpeza,2024-02-15,8,25.29,Norte
969100,Maçã,Hortifruti,2024-06-18,36,13.13,Norte
441261,Peixe,Carnes,2024-01-25,14,59.07,Nordeste
195095,Banana,Hortifruti,2024-05-25,28,5.36,Sul
702858,Alface,Hortifruti,2023-07-02,45,3.06,Sudeste
371209,Detergente,Limpeza,2024-06-08,19,17.27,Nordeste
249729,Amaciante,Limpeza,2024-08-11,23,34.65,Sul
908210,Café,Alimentos,2024-02-14,24,26.83,Sudeste
327785,Maçã,Hortifruti,2023-05-25,29,14.45,Nordeste
626449,Feijão,Alimentos,2024-02-10,36,26.24,Nordeste
320462,Alface,Hortifruti,2024-03-17,10,8.8,Centro-Oeste
954638,Banana,Hortifruti,2024-05-29,7,9.65,Sul
517069,Banana,Hortifruti,2023-07-15,41,5.9,Sul
216498,Ovos,Alimentos,2024-01-08,25,3.8,Centro-Oeste
604667,Sabão em Pó,Limpeza,2023-02-05,25,22.91,Norte
698255,Alface,Hortifruti,2024-07-16,17,13.64,Sul
990543,Tomate,Hortifruti,2024-09-04,40,10.84,Centro-Oeste
322270,Alface,Hortifruti,2024-05-20,23,5.54,Nordeste
409500,Café,Alimentos,2023-08-05,39,17.67,Norte
251528,Sabão em Pó,Limpeza,2024-03-05,32,16.28,Sul
910075,Leite,Alimentos,2023-09-08,48,16.75,Sul
849723,Laranja,Hortifruti,2023-07-26,34,12.83,Sul
196197,Macarrão,Alimentos,2022-11-07,24,29.65,Nordeste
523471,Carne,Carnes,2024-08-08,16,127.8,Norte
175354,Macarrão,Alimentos,2024-09-19,25,16.12,Sul
526453,Café,Alimentos,2023-03-22,35,29.38,Centro-Oeste
255290,Azeite,Alimentos,2024-03-20,15,4.61,Centro-Oeste
263798,Amaciante,Limpeza,2024-06-20,47,48.8,Centro-Oeste
236310,Maçã,Hortifruti,2023-01-31,3,4.24,Norte
437067,Carne,Carnes,2024-01-15,19,76.31,Nordeste
178134,Alface,Hortifruti,2023-12-31,33,10.75,Norte
578036,Sabão em Pó,Limpeza,2024-08-19,47,35.72,Nordeste
789561,Detergente,Limpeza,2024-01-04,6,48.45,Norte
205010,Laranja,Hortifruti,2023-02-10,48,13.36,Sudeste
846311,Frango,Carnes,2023-01-31,39,76.39,Nordeste
215033,Café,Alimentos,2023-12-27,42,3.27,Centro-Oeste
718940,Alface,Hortifruti,2022-11-12,49,10.65,Sul
733117,Condicionador,Higiene Pessoal,2022-12-27,5,40.19,Sudeste
300502,Sabão em Pó,Limpeza,2023-04-11,10,49.52,Nordeste
899101,Macarrão,Alimentos,2022-11-13,18,10.37,Centro-Oeste
278352,Laranja,Hortifruti,2023-09-03,13,1.1,Sudeste
684247,Feijão,Alimentos,2024-09-28,33,20.67,Centro-Oeste
557216,Macarrão,Alimentos,2023-09-28,16,20.4,Sul
592126,Sabão em Pó,Limpeza,2023-12-19,49,7.79,Nordeste
453460,Macarrão,Alimentos,2024-04-28,37,19.97,Sul
705083,Banana,Hortifruti,2023-01-17,25,9.11,Nordeste
281323,Banana,Hortifruti,2023-12-12,43,5.05,Sul
544497,Ovos,Alimentos,2023-03-15,21,20.37,Nordeste
100235,Ovos,Alimentos,2024-01-20,34,7.7,Centro-Oeste
850520,Detergente,Limpeza,2023-02-18,34,15.93,Nordeste
338497,Sabão em Pó,Limpeza,2023-11-27,32,23.14,Nordeste
616638,Maçã,Hortifruti,2024-01-09,13,9.87,Norte
703287,Leite,Alimentos,2023-08-24,39,11.94,Nordeste
690561,Macarrão,Alimentos,2023-02-04,29,8.27,Sul
245700,Tomate,Hortifruti,2023-12-24,8,2.01,Norte
330677,Arroz,Alimentos,2023-08-02,6,11.49,Nordeste
729238,Peixe,Carnes,2023-10-09,17,30.31,Centro-Oeste
494803,Feijão,Alimentos,2024-07-10,42,23.71,Sul
620262,Banana,Hortifruti,2022-12-18,37,9.12,Norte
759056,Azeite,Alimentos,2023-01-03,4,25.81,Sul
452279,Detergente,Limpeza,2023-04-29,35,30.4,Norte
846609,Shampoo,Higiene Pessoal,2022-11-07,22,49.23,Centro-Oeste
256813,Laranja,Hortifruti,2024-06-15,33,2.94,Sul
712384,Amaciante,Limpeza,2023-06-26,39,14.55,Sudeste
842226,Shampoo,Higiene Pessoal,2024-06-11,40,59.96,Nordeste
352836,Tomate,Hortifruti,2022-10-22,12,11.36,Sudeste
805992,Leite,Alimentos,2024-09-27,23,19.92,Sul
128418,Detergente,Limpeza,2022-12-08,14,35.99,Norte
755507,Leite,Alimentos,2023-09-13,11,10.91,Norte
674297,Detergente,Limpeza,2023-04-02,12,26.58,Centro-Oeste
663266,Ovos,Alimentos,2024-06-08,19,7.06,Sul
673674,Macarrão,Alimentos,2023-12-25,12,9.4,Norte
304556,Sabão em Pó,Limpeza,2024-01-27,48,22.7,Sul
239030,Banana,Hortifruti,2023-03-30,27,3.55,Sudeste
608027,Macarrão,Alimentos,2023-07-13,15,17.74,Sul
459309,Banana,Hortifruti,2022-11-11,23,1.5,Centro-Oeste
369344,Frango,Carnes,2024-03-28,25,136.09,Norte
411493,Azeite,Alimentos,2023-10-14,20,18.87,Norte
668217,Frango,Carnes,2023-09-25,8,130.92,Norte
636603,Detergente,Limpeza,2023-12-10,20,13.69,Sul
199030,Condicionador,Higiene Pessoal,2024-04-13,16,67.81,Sul
954418,Macarrão,Alimentos,2023-12-25,27,20.46,Centro-Oeste
451246,Peixe,Carnes,2024-03-14,8,69.16,Nordeste
973241,Maçã,Hortifruti,2023-04-21,14,13.13,Norte
475446,Detergente,Limpeza,2023-11-11,21,36.32,Centro-Oeste
307960,Shampoo,Higiene Pessoal,2023-08-28,9,72.15,Norte
153108,Banana,Hortifruti,2023-01-07,21,3.84,Sudeste
435083,Tomate,Hortifruti,2024-03-31,2,3.95,Nordeste
381089,Condicionador,Higiene Pessoal,2024-06-06,35,77.27,Sudeste
871622,Detergente,Limpeza,2023-08-23,2,28.05,Sul
768854,Azeite,Alimentos,2023-02-02,20,3.72,Sudeste
202717,Macarrão,Alimentos,2022-12-12,43,9.7,Sul
127119,Detergente,Limpeza,2024-06-23,3,17.66,Sul
159140,Shampoo,Higiene Pessoal,2024-03-19,5,26.34,Sul
248863,Banana,Hortifruti,2023-08-01,31,1.07,Norte
320952,Frango,Carnes,2023-02-13,42,86.47,Nordeste
727436,Café,Alimentos,2023-10-07,33,10.42,Norte
401305,Maçã,Hortifruti,2024-03-13,9,2.78,Sul
261169,Leite,Alimentos,2023-01-27,29,10.54,Sudeste
300805,Leite,Alimentos,2023-01-22,26,9.74,Norte
418122,Leite,Alimentos,2024-10-03,7,27.64,Sul
788865,Azeite,Alimentos,2023-04-28,7,5.19,Sul
193601,Café,Alimentos,2023-06-17,6,26.41,Centro-Oeste
143446,Laranja,Hortifruti,2023-12-15,14,3.94,Sul
962554,Amaciante,Limpeza,2023-06-05,34,30.6,Norte
150231,Peixe,Carnes,2023-07-10,30,37.33,Nordeste
432845,Leite,Alimentos,2022-11-06,24,24.14,Nordeste
598348,Peixe,Carnes,2023-03-05,44,149.16,Norte
727933,Banana,Hortifruti,2022-11-17,15,1.56,Norte
168325,Condicionador,Higiene Pessoal,2024-02-20,13,44.5,Sudeste
861983,Carne,Carnes,2023-05-21,26,26.18,Sudeste
254914,Laranja,Hortifruti,2024-08-26,20,2.65,Nordeste
215120,Banana,Hortifruti,2024-09-21,28,6.16,Norte
157755,Alface,Hortifruti,2023-09-13,32,6.21,Sul
955595,Ovos,Alimentos,2024-10-03,6,14.06,Centro-Oeste
300795,Banana,Hortifruti,2023-08-16,49,13.14,Sudeste
307769,Laranja,Hortifruti,2024-06-27,9,5.11,Norte
280918,Arroz,Alimentos,2024-03-07,43,13.96,Centro-Oeste
896050,Macarrão,Alimentos,2024-10-05,13,23.05,Centro-Oeste
618114,Alface,Hortifruti,2023-07-27,7,11.05,Centro-Oeste
981727,Alface,Hortifruti,2024-01-18,42,5.24,Nordeste
644511,Frango,Carnes,2023-02-20,19,101.7,Sudeste
253330,Shampoo,Higiene Pessoal,2023-05-15,12,76.08,Sul
849784,Alface,Hortifruti,2023-01-28,18,8.43,Sul
673322,Arroz,Alimentos,2023-01-16,44,7.36,Sudeste
166225,Leite,Alimentos,2024-08-04,38,26.3,Sudeste
776561,Banana,Hortifruti,2023-01-20,8,9.37,Norte
950188,Café,Alimentos,2024-09-14,35,22.72,Norte
621270,Frango,Carnes,2022-11-01,31,111.16,Norte
986356,Macarrão,Alimentos,2023-07-02,11,2.69,Sul
598912,Frango,Carnes,2024-06-10,17,104.76,Sudeste
932687,Banana,Hortifruti,2024-06-04,38,4.29,Sudeste
148391,Macarrão,Alimentos,2023-10-07,19,13.61,Sudeste
342376,Ovos,Alimentos,2024-08-24,25,23.59,Nordeste
494697,Leite,Alimentos,2023-04-20,46,2.25,Sudeste
271171,Carne,Carnes,2023-04-02,23,127.53,Nordeste
320790,Azeite,Alimentos,2023-05-05,43,2.91,Nordeste
420029,Amaciante,Limpeza,2024-08-03,7,12.16,Nordeste
520565,Macarrão,Alimentos,2024-07-19,44,21.7,Sul
241833,Tomate,Hortifruti,2022-11-17,49,9.32,Sul
631376,Frango,Carnes,2023-03-07,19,128.81,Norte
603938,Tomate,Hortifruti,2023-09-14,29,11.22,Nordeste
629061,Leite,Alimentos,2024-07-29,3,24.53,Norte
731046,Ovos,Alimentos,2024-02-05,39,15.18,Centro-Oeste
904393,Shampoo,Higiene Pessoal,2024-04-01,43,66.54,Centro-Oeste
456398,Ovos,Alimentos,2023-06-11,29,8.09,Nordeste
275276,Maçã,Hortifruti,2023-10-12,2,3.92,Centro-Oeste
558071,Azeite,Alimentos,2023-01-23,45,6.36,Sul
947412,Tomate,Hortifruti,2023-11-19,39,4.78,Sudeste
828695,Alface,Hortifruti,2023-08-06,1,4.57,Sul
519515,Leite,Alimentos,2024-01-30,44,24.25,Sul
223708,Sabão em Pó,Limpeza,2023-10-21,24,51.56,Norte
705155,Detergente,Limpeza,2023-05-30,17,53.07,Sul
432685,Tomate,Hortifruti,2023-08-26,21,7.49,Sul
147890,Amaciante,Limpeza,2023-04-06,38,48.91,Sul
367670,Café,Alimentos,2023-07-01,6,22.57,Nordeste
801269,Maçã,Hortifruti,2023-03-14,26,6.23,Norte
280326,Amaciante,Limpeza,2024-01-01,49,16.79,Sul
590426,Leite,Alimentos,2023-01-27,36,17.53,Nordeste
960907,Detergente,Limpeza,2023-12-17,25,21.89,Norte
699532,Feijão,Alimentos,2022-11-18,8,4.0,Norte
254377,Sabão em Pó,Limpeza,2023-03-26,9,30.4,Sudeste
840152,Café,Alimentos,2023-08-10,5,8.45,Centro-Oeste
696537,Shampoo,Higiene Pessoal,2024-01-05,47,32.34,Sudeste
244099,Sabão em Pó,Limpeza,2024-07-25,22,26.68,Nordeste
332196,Carne,Carnes,2023-08-19,34,25.79,Sudeste
281985,Feijão,Alimentos,2023-04-25,1,15.8,Centro-Oeste
328031,Sabão em Pó,Limpeza,2024-01-18,30,5.93,Centro-Oeste
552444,Frango,Carnes,2024-01-27,49,30.0,Sul
806096,Feijão,Alimentos,2023-10-09,23,4.29,Norte
479066,Sabão em Pó,Limpeza,2023-03-06,28,59.68,Nordeste
640161,Detergente,Limpeza,2023-10-03,39,53.23,Nordeste
368158,Condicionador,Higiene Pessoal,2024-02-10,31,43.98,Sudeste
456935,Laranja,Hortifruti,2024-03-01,4,13.05,Centro-Oeste
718476,Shampoo,Higiene Pessoal,2024-07-30,15,20.27,Norte
138291,Azeite,Alimentos,2023-03-09,44,22.85,Nordeste
380845,Alface,Hortifruti,2024-01-20,43,5.51,Sudeste
245856,Banana,Hortifruti,2024-01-04,25,8.85,Nordeste
428990,Alface,Hortifruti,2024-04-27,19,9.37,Sudeste
660941,Laranja,Hortifruti,2023-04-30,26,7.46,Centro-Oeste
819351,Tomate,Hortifruti,2023-05-19,47,7.49,Sul
627736,Carne,Carnes,2023-12-29,41,44.93,Sul
914113,Shampoo,Higiene Pessoal,2022-12-28,40,37.61,Sul
542949,Maçã,Hortifruti,2023-09-30,27,4.84,Sul
685995,Shampoo,Higiene Pessoal,2023-01-21,35,51.65,Sul
931245,Banana,Hortifruti,2023-02-02,23,12.91,Sudeste
592784,Arroz,Alimentos,2023-12-11,29,23.7,Sul
732179,Carne,Carnes,2023-12-25,21,146.2,Nordeste
692641,Condicionador,Higiene Pessoal,2023-06-29,41,48.3,Nordeste
216972,Carne,Carnes,2023-07-12,28,127.51,Sul
898177,Frango,Carnes,2024-04-10,43,29.39,Centro-Oeste
925270,Detergente,Limpeza,2022-11-20,26,23.91,Sul
243757,Macarrão,Alimentos,2024-07-29,40,3.15,Norte
465036,Frango,Carnes,2023-10-27,19,81.41,Norte
184496,Café,Alimentos,2022-12-17,14,26.74,Sul
667778,Feijão,Alimentos,2024-06-02,13,5.65,Sudeste
934034,Peixe,Carnes,2023-10-13,6,106.71,Norte
539527,Leite,Alimentos,2023-12-11,2,21.59,Sudeste
418792,Leite,Alimentos,2024-02-23,8,10.87,Centro-Oeste
631878,Carne,Carnes,2023-09-12,17,135.08,Nordeste
324996,Ovos,Alimentos,2024-10-05,29,11.16,Norte
436174,Leite,Alimentos,2022-12-17,28,25.88,Centro-Oeste
246885,Amaciante,Limpeza,2024-01-01,14,29.8,Centro-Oeste
226791,Carne,Carnes,2024-04-16,1,71.62,Sudeste
360919,Macarrão,Alimentos,2022-11-12,16,2.78,Centro-Oeste
688205,Condicionador,Higiene Pessoal,2023-12-09,23,43.42,Sul
481416,Feijão,Alimentos,2023-05-29,31,10.07,Norte
941003,Azeite,Alimentos,2023-04-25,42,20.72,Nordeste
652897,Alface,Hortifruti,2023-01-01,5,11.22,Norte
723782,Arroz,Alimentos,2023-11-12,14,9.23,Norte
907659,Carne,Carnes,2024-08-28,6,139.26,Nordeste
720071,Frango,Carnes,2022-12-18,29,39.37,Sudeste
583871,Arroz,Alimentos,2022-11-10,7,28.44,Norte
113133,Carne,Carnes,2023-11-23,43,77.29,Sul
746545,Tomate,Hortifruti,2022-12-31,3,9.93,Sul
610697,Ovos,Alimentos,2023-06-17,45,19.16,Norte
592520,Sabão em Pó,Limpeza,2023-08-27,50,5.82,Sul
724161,Carne,Carnes,2024-02-03,47,38.59,Centro-Oeste
148221,Maçã,Hortifruti,2024-02-03,27,12.45,Norte
906257,Café,Alimentos,2022-11-02,3,26.1,Norte
709186,Macarrão,Alimentos,2024-07-17,38,27.47,Nordeste
301745,Carne,Carnes,2024-07-22,6,107.44,Sul
780351,Arroz,Alimentos,2024-01-09,6,3.82,Centro-Oeste
141213,Laranja,Hortifruti,2023-10-05,39,11.84,Centro-Oeste
575464,Macarrão,Alimentos,2024-01-19,42,18.27,Sudeste
137959,Leite,Alimentos,2022-12-30,4,22.25,Sudeste
277038,Laranja,Hortifruti,2024-01-17,46,14.14,Centro-Oeste
900641,Laranja,Hortifruti,2023-06-19,43,3.43,Norte
618437,Peixe,Carnes,2023-05-17,5,61.2,Norte
966128,Azeite,Alimentos,2023-04-18,39,4.38,Sudeste
275572,Azeite,Alimentos,2023-09-30,28,6.67,Norte
793861,Frango,Carnes,2024-03-25,26,133.42,Centro-Oeste
472062,Carne,Carnes,2023-09-01,20,68.31,Sul
663888,Shampoo,Higiene Pessoal,2024-09-10,27,31.69,Sudeste
781014,Carne,Carnes,2023-06-23,15,35.24,Sul
335914,Macarrão,Alimentos,2024-01-18,5,7.38,Nordeste
117419,Detergente,Limpeza,2023-11-21,4,17.08,Sul
408408,Frango,Carnes,2023-06-11,36,99.24,Sudeste
972476,Alface,Hortifruti,2023-01-07,21,7.4,Sudeste
763153,Frango,Carnes,2023-09-05,44,112.14,Sul
317783,Shampoo,Higiene Pessoal,2024-08-09,12,18.3,Centro-Oeste
969994,Amaciante,Limpeza,2024-05-31,48,54.07,Centro-Oeste
429498,Feijão,Alimentos,2023-12-03,39,5.71,Norte
199184,Frango,Carnes,2022-10-11,11,124.55,Nordeste
348903,Banana,Hortifruti,2024-07-29,30,14.28,Sul
204628,Condicionador,Higiene Pessoal,2024-07-05,4,34.71,Nordeste
543583,Macarrão,Alimentos,2023-05-14,48,6.11,Norte
505807,Shampoo,Higiene Pessoal,2023-06-27,25,66.68,Norte
279741,Carne,Carnes,2024-05-02,30,42.14,Norte
155468,Leite,Alimentos,2023-10-01,16,9.13,Nordeste
213852,Laranja,Hortifruti,2023-01-12,6,6.72,Nordeste
594331,Leite,Alimentos,2023-07-09,45,25.2,Norte
165532,Feijão,Alimentos,2023-05-05,2,27.09,Sul
907658,Arroz,Alimentos,2023-09-27,11,4.12,Nordeste
123644,Peixe,Carnes,2024-03-12,12,54.79,Sudeste
151810,Frango,Carnes,2024-01-15,18,39.94,Nordeste
157594,Laranja,Hortifruti,2022-12-02,11,2.68,Centro-Oeste
367608,Amaciante,Limpeza,2023-11-30,25,33.82,Norte
339398,Ovos,Alimentos,2023-12-09,48,15.39,Sul
817054,Alface,Hortifruti,2023-05-16,30,9.95,Sul
867449,Arroz,Alimentos,2024-04-22,6,7.7,Centro-Oeste
368887,Laranja,Hortifruti,2024-06-15,10,3.54,Sul
993539,Feijão,Alimentos,2024-08-25,2,18.06,Sul
365615,Sabão em Pó,Limpeza,2022-10-13,27,13.72,Nordeste
626472,Arroz,Alimentos,2023-05-10,44,27.09,Norte
587911,Maçã,Hortifruti,2022-11-05,45,5.71,Norte
915944,Macarrão,Alimentos,2023-07-20,46,8.48,Norte
329045,Tomate,Hortifruti,2024-07-17,23,14.02,Norte
573544,Banana,Hortifruti,2024-01-13,6,14.73,Norte
883179,Tomate,Hortifruti,2024-06-17,36,13.44,Nordeste
919553,Maçã,Hortifruti,2023-10-20,9,4.14,Centro-Oeste
314662,Macarrão,Alimentos,2022-11-25,18,3.16,Nordeste
169169,Tomate,Hortifruti,2023-11-01,21,5.63,Centro-Oeste
491692,Macarrão,Alimentos,2023-01-01,9,16.61,Nordeste
674803,Leite,Alimentos,2023-09-06,37,5.48,Sul
810071,Alface,Hortifruti,2023-05-27,6,10.34,Nordeste
687429,Leite,Alimentos,2022-12-04,10,19.21,Sul
870882,Peixe,Carnes,2022-10-10,17,22.44,Sul
153012,Macarrão,Alimentos,2024-02-21,39,20.71,Sul
511703,Carne,Carnes,2023-09-02,21,117.64,Sul
793862,Amaciante,Limpeza,2024-03-06,11,19.42,Sudeste
691232,Maçã,Hortifruti,2024-08-28,4,9.28,Sul
650860,Sabão em Pó,Limpeza,2023-12-27,48,5.9,Sudeste
991402,Condicionador,Higiene Pessoal,2024-07-07,35,39.16,Nordeste
828045,Maçã,Hortifruti,2024-03-02,47,10.14,Nordeste
114167,Azeite,Alimentos,2024-06-06,27,12.09,Sul
494417,Amaciante,Limpeza,2024-06-27,21,30.7,Sudeste
281085,Condicionador,Higiene Pessoal,2022-11-20,40,35.38,Sul
433363,Maçã,Hortifruti,2022-10-15,36,10.42,Centro-Oeste
812176,Tomate,Hortifruti,2024-06-24,12,5.5,Sul
836685,Shampoo,Higiene Pessoal,2022-10-11,20,41.79,Sul
625538,Shampoo,Higiene Pessoal,2022-12-12,30,77.28,Sul
879979,Condicionador,Higiene Pessoal,2023-11-15,31,62.79,Nordeste
324614,Leite,Alimentos,2022-11-28,43,9.05,Sudeste
594081,Condicionador,Higiene Pessoal,2023-10-23,10,18.5,Centro-Oeste
140709,Macarrão,Alimentos,2023-07-24,39,25.85,Sudeste
969024,Banana,Hortifruti,2023-05-29,26,9.0,Centro-Oeste
214343,Banana,Hortifruti,2023-12-30,7,11.45,Nordeste
807818,Alface,Hortifruti,2023-05-30,5,11.82,Sudeste
934089,Ovos,Alimentos,2024-02-27,38,16.76,Norte
562711,Leite,Alimentos,2024-09-02,47,19.85,Centro-Oeste
612119,Frango,Carnes,2023-08-24,8,109.47,Norte
674482,Feijão,Alimentos,2023-04-19,4,28.34,Sudeste
474798,Amaciante,Limpeza,2023-11-30,29,16.02,Centro-Oeste
151009,Peixe,Carnes,2023-07-25,4,44.71,Sudeste
193340,Alface,Hortifruti,2022-12-05,11,11.87,Norte
219070,Feijão,Alimentos,2023-12-04,49,24.13,Sudeste
230157,Café,Alimentos,2024-04-24,23,21.74,Sudeste
626649,Maçã,Hortifruti,2022-11-08,8,1.45,Centro-Oeste
801712,Azeite,Alimentos,2023-12-29,33,2.92,Nordeste
907910,Alface,Hortifruti,2024-02-21,45,8.65,Sudeste
850424,Banana,Hortifruti,2023-06-12,6,1.08,Norte
590104,Peixe,Carnes,2024-09-13,37,80.79,Sudeste
265906,Condicionador,Higiene Pessoal,2024-06-20,40,60.33,Norte
270778,Carne,Carnes,2024-03-29,13,146.5,Centro-Oeste
878624,Frango,Carnes,2023-09-23,7,100.68,Sul
725638,Carne,Carnes,2024-01-09,35,147.36,Norte
792476,Leite,Alimentos,2023-05-11,25,10.15,Sudeste
446051,Laranja,Hortifruti,2023-05-10,44,12.5,Centro-Oeste
615632,Maçã,Hortifruti,2023-04-18,35,9.07,Nordeste
182874,Alface,Hortifruti,2024-07-18,10,9.71,Norte
590912,Amaciante,Limpeza,2023-04-24,34,23.14,Sul
273972,Laranja,Hortifruti,2023-12-20,30,6.13,Centro-Oeste
417329,Maçã,Hortifruti,2023-06-05,7,3.67,Nordeste
978362,Azeite,Alimentos,2023-06-22,20,19.49,Nordeste
141258,Ovos,Alimentos,2024-02-07,23,17.66,Norte
866812,Laranja,Hortifruti,2023-03-01,23,14.69,Nordeste
172734,Carne,Carnes,2024-07-01,49,121.46,Sul
152913,Tomate,Hortifruti,2023-11-23,42,9.8,Nordeste
213759,Ovos,Alimentos,2024-09-19,15,21.23,Nordeste
421856,Tomate,Hortifruti,2024-07-08,50,14.59,Nordeste
472132,Carne,Carnes,2023-11-21,46,96.7,Nordeste
886357,Arroz,Alimentos,2023-07-09,6,28.66,Nordeste
504703,Amaciante,Limpeza,2022-10-10,18,37.14,Sul
218143,Maçã,Hortifruti,2023-09-03,37,8.67,Sul
352908,Leite,Alimentos,2023-09-03,26,5.68,Centro-Oeste
302635,Banana,Hortifruti,2024-08-05,32,11.48,Centro-Oeste
246355,Shampoo,Higiene Pessoal,2024-03-26,1,16.98,Centro-Oeste
418734,Tomate,Hortifruti,2024-04-11,11,11.53,Centro-Oeste
602441,Sabão em Pó,Limpeza,2023-07-14,49,18.53,Norte
662153,Shampoo,Higiene Pessoal,2022-11-04,36,50.59,Sudeste
870543,Maçã,Hortifruti,2024-07-10,37,6.95,Sul
175079,Condicionador,Higiene Pessoal,2023-03-07,44,71.76,Sudeste
830312,Sabão em Pó,Limpeza,2024-07-21,48,55.55,Nordeste
266982,Banana,Hortifruti,2024-02-15,2,14.27,Nordeste
717903,Laranja,Hortifruti,2023-01-25,32,6.3,Norte
730648,Condicionador,Higiene Pessoal,2024-10-08,38,32.97,Centro-Oeste
822791,Alface,Hortifruti,2023-02-15,2,11.86,Nordeste
165919,Feijão,Alimentos,2024-07-13,5,3.17,Sudeste
854467,Laranja,Hortifruti,2024-07-28,37,3.77,Nordeste
531519,Ovos,Alimentos,2022-11-29,33,7.09,Sul
399026,Maçã,Hortifruti,2024-08-08,41,12.34,Sudeste
353250,Alface,Hortifruti,2024-08-02,9,10.55,Sudeste
756412,Laranja,Hortifruti,2024-10-09,26,2.55,Sul
986829,Ovos,Alimentos,2023-02-08,12,5.98,Centro-Oeste
510301,Carne,Carnes,2023-12-26,46,50.36,Sudeste
728312,Laranja,Hortifruti,2022-12-09,18,5.18,Norte
487319,Frango,Carnes,2023-06-18,31,119.43,Sudeste
113976,Azeite,Alimentos,2023-07-25,31,2.88,Sudeste
450606,Ovos,Alimentos,2024-01-22,36,23.4,Norte
640506,Peixe,Carnes,2023-11-04,48,29.33,Sudeste
801585,Frango,Carnes,2024-01-30,25,36.42,Nordeste
339803,Condicionador,Higiene Pessoal,2023-04-12,28,64.18,Sudeste
216534,Café,Alimentos,2023-02-27,26,10.55,Norte
252119,Condicionador,Higiene Pessoal,2023-03-03,37,11.09,Sul
270849,Frango,Carnes,2022-12-21,14,42.24,Norte
120279,Carne,Carnes,2024-03-30,39,90.13,Norte
742013,Alface,Hortifruti,2024-08-08,10,13.71,Sudeste
620157,Maçã,Hortifruti,2023-06-08,50,1.89,Norte
607015,Ovos,Alimentos,2024-01-21,24,16.15,Sudeste
233708,Sabão em Pó,Limpeza,2024-05-23,21,15.07,Norte
128830,Macarrão,Alimentos,2023-01-12,21,18.43,Sul
153717,Feijão,Alimentos,2023-09-05,1,22.57,Norte
298420,Banana,Hortifruti,2023-12-25,48,7.27,Norte
299126,Frango,Carnes,2023-03-10,42,139.01,Centro-Oeste
131263,Ovos,Alimentos,2024-08-05,40,24.82,Sul
895620,Detergente,Limpeza,2023-03-28,20,51.7,Nordeste
478127,Azeite,Alimentos,2024-07-07,13,17.6,Nordeste
554558,Arroz,Alimentos,2024-09-21,40,14.42,Sul
486742,Amaciante,Limpeza,2022-10-17,19,58.01,Norte
879241,Detergente,Limpeza,2023-12-06,39,13.22,Norte
100458,Condicionador,Higiene Pessoal,2024-01-31,8,33.81,Nordeste
399067,Laranja,Hortifruti,2022-12-13,5,8.15,Centro-Oeste
443016,Azeite,Alimentos,2022-10-16,12,27.79,Sudeste
893277,Café,Alimentos,2024-08-13,5,5.14,Centro-Oeste
924697,Café,Alimentos,2024-08-11,36,2.6,Sudeste
190743,Tomate,Hortifruti,2023-05-22,39,12.75,Norte
142060,Azeite,Alimentos,2024-05-10,12,12.08,Sudeste
106858,Amaciante,Limpeza,2024-09-28,48,14.83,Nordeste
774303,Feijão,Alimentos,2023-11-18,36,27.92,Sudeste
312640,Sabão em Pó,Limpeza,2024-02-22,42,59.13,Norte
510763,Tomate,Hortifruti,2024-04-04,4,5.76,Norte
454953,Leite,Alimentos,2024-02-11,33,19.51,Norte
718924,Frango,Carnes,2024-01-03,9,50.3,Sul
719210,Sabão em Pó,Limpeza,2023-07-04,16,50.36,Norte
987357,Maçã,Hortifruti,2023-05-16,3,8.34,Centro-Oeste
236215,Banana,Hortifruti,2023-04-02,19,13.63,Norte
411074,Alface,Hortifruti,2024-02-09,5,3.0,Sudeste
822687,Amaciante,Limpeza,2023-10-09,14,29.56,Centro-Oeste
829141,Macarrão,Alimentos,2024-08-03,5,17.15,Sudeste
797599,Laranja,Hortifruti,2022-11-12,17,6.02,Centro-Oeste
746365,Ovos,Alimentos,2024-10-03,37,5.85,Nordeste
515325,Detergente,Limpeza,2022-10-27,43,59.32,Nordeste
265344,Laranja,Hortifruti,2024-02-07,11,7.26,Norte
794350,Laranja,Hortifruti,2022-11-20,36,2.89,Sul
241601,Sabão em Pó,Limpeza,2023-01-12,47,20.53,Nordeste
